tokenId,name,Quality,Type,Level,CfgId,Feature,Style,Billboard,Visual,Area,GreenhouseAmount,DefenderAttributesBonus,PlantTime,SeedConsumption,WeedProduction,MaxStorage,ClaimableStorage,MaxHP,CurrentHP,FarmState
919,MOBLAND Weed Farm #919,Uncommon,1,1,919,1,1,0,11,6,6,590,42480,237,390,14495,7247,642,642,1
920,MOBLAND Weed Farm #920,Uncommon,1,1,920,1,1,0,11,6,6,640,42180,257,387,13832,6916,628,628,1
921,MOBLAND Weed Farm #921,Common,1,1,921,1,1,0,1,4,4,320,44640,260,367,9937,4968,592,592,1
922,MOBLAND Weed Farm #922,Epic,1,1,922,1,1,0,31,12,12,1130,44220,257,515,36385,18192,936,936,1
923,MOBLAND Weed Farm #923,Common,1,1,923,1,1,0,1,4,4,280,43620,240,365,9375,4687,601,601,1
924,MOBLAND Weed Farm #924,Rare,1,1,924,1,1,0,21,9,9,870,44520,247,420,24605,12302,779,779,1
925,MOBLAND Weed Farm #925,Uncommon,1,1,925,1,1,0,11,6,6,570,41040,252,397,14390,7195,675,675,1
926,MOBLAND Weed Farm #926,Uncommon,1,1,926,1,1,0,11,6,6,640,44580,240,392,13827,6913,676,676,1
927,MOBLAND Weed Farm #927,Common,1,1,927,1,1,0,1,4,4,310,43980,252,365,9907,4953,605,605,1
928,MOBLAND Weed Farm #928,Epic,1,1,928,1,1,0,31,12,12,1120,42720,242,492,37575,18787,938,938,1
929,MOBLAND Weed Farm #929,Legendary,1,1,929,1,1,0,41,16,16,1480,41580,247,602,37710,18855,1079,1079,1
930,MOBLAND Weed Farm #930,Common,1,1,930,1,1,0,1,4,4,320,43080,252,370,9640,4820,620,620,1
931,MOBLAND Weed Farm #931,Common,1,1,931,1,1,0,1,4,4,290,43380,257,375,9892,4946,605,605,1
932,MOBLAND Weed Farm #932,Rare,1,1,932,1,1,0,21,9,9,890,44940,240,427,23287,11643,740,740,1
933,MOBLAND Weed Farm #933,Uncommon,1,1,933,1,1,0,11,6,6,600,42300,257,417,14015,7007,667,667,1
934,MOBLAND Weed Farm #934,Common,1,1,934,1,1,0,1,4,4,320,44100,242,357,9297,4648,572,572,1
935,MOBLAND Weed Farm #935,Common,1,1,935,1,1,0,1,4,4,320,42000,245,355,9515,4757,620,620,1
936,MOBLAND Weed Farm #936,Common,1,1,936,1,1,0,1,4,4,310,43980,250,367,9817,4908,579,579,1
937,MOBLAND Weed Farm #937,Common,1,1,937,1,1,0,1,4,4,310,42060,245,377,9692,4846,606,606,1
938,MOBLAND Weed Farm #938,Rare,1,1,938,1,1,0,21,9,9,820,44160,252,437,24985,12492,748,748,1
939,MOBLAND Weed Farm #939,Common,1,1,939,1,1,0,1,4,4,280,44100,257,365,9382,4691,603,603,1
940,MOBLAND Weed Farm #940,Common,1,1,940,1,1,0,1,4,4,270,43500,247,362,9325,4662,604,604,1
941,MOBLAND Weed Farm #941,Rare,1,1,941,1,1,0,21,9,9,980,44700,255,432,23485,11742,741,741,1
942,MOBLAND Weed Farm #942,Uncommon,1,1,942,1,1,0,11,6,6,550,41940,252,410,13835,6917,632,632,1
943,MOBLAND Weed Farm #943,Common,1,1,943,1,1,0,1,4,4,310,43320,260,352,10057,5028,622,622,1
944,MOBLAND Weed Farm #944,Uncommon,1,1,944,1,1,0,11,6,6,640,41160,247,410,14152,7076,692,692,1
945,MOBLAND Weed Farm #945,Rare,1,1,945,1,1,0,21,9,9,950,41160,240,432,24895,12447,744,744,1
946,MOBLAND Weed Farm #946,Common,1,1,946,1,1,0,1,4,4,300,42840,252,345,9227,4613,601,601,1
947,MOBLAND Weed Farm #947,Rare,1,1,947,1,1,0,21,9,9,970,44940,257,425,23972,11986,737,737,1
948,MOBLAND Weed Farm #948,Common,1,1,948,1,1,0,1,4,4,300,43140,242,355,9652,4826,621,621,1
949,MOBLAND Weed Farm #949,Common,1,1,949,1,1,0,1,4,4,270,43140,260,370,9272,4636,618,618,1
950,MOBLAND Weed Farm #950,Common,1,1,950,1,1,0,1,4,4,310,44760,242,372,9887,4943,609,609,1
951,MOBLAND Weed Farm #951,Common,1,1,951,1,1,0,1,4,4,270,41580,245,367,9747,4873,571,571,1
952,MOBLAND Weed Farm #952,Uncommon,1,1,952,1,1,0,11,6,6,620,44820,242,402,13800,6900,681,681,1
953,MOBLAND Weed Farm #953,Common,1,1,953,1,1,0,1,4,4,310,43440,257,370,9827,4913,617,617,1
954,MOBLAND Weed Farm #954,Rare,1,1,954,1,1,0,21,9,9,810,44940,240,422,22930,11465,761,761,1
955,MOBLAND Weed Farm #955,Common,1,1,955,1,1,0,1,4,4,300,43860,242,352,9282,4641,621,621,1
956,MOBLAND Weed Farm #956,Common,1,1,956,1,1,0,1,4,4,320,41160,252,375,9762,4881,628,628,1
957,MOBLAND Weed Farm #957,Uncommon,1,1,957,1,1,0,11,6,6,560,41940,252,400,14320,7160,649,649,1
958,MOBLAND Weed Farm #958,Rare,1,1,958,1,1,0,21,9,9,840,42180,260,430,23570,11785,716,716,1
959,MOBLAND Weed Farm #959,Uncommon,1,1,959,1,1,0,11,6,6,540,41100,252,382,15045,7522,690,690,1
960,MOBLAND Weed Farm #960,Common,1,1,960,1,1,0,1,4,4,320,43080,247,360,9247,4623,628,628,1
961,MOBLAND Weed Farm #961,Uncommon,1,1,961,1,1,0,11,6,6,600,42780,237,400,14785,7392,647,647,1
962,MOBLAND Weed Farm #962,Epic,1,1,962,1,1,0,31,12,12,1240,44220,252,532,36922,18461,869,869,1
963,MOBLAND Weed Farm #963,Common,1,1,963,1,1,0,1,4,4,300,44400,240,350,9545,4772,611,611,1
964,MOBLAND Weed Farm #964,Uncommon,1,1,964,1,1,0,11,6,6,560,43380,237,390,14015,7007,643,643,1
965,MOBLAND Weed Farm #965,Common,1,1,965,1,1,0,1,4,4,270,42780,255,367,9215,4607,613,613,1
966,MOBLAND Weed Farm #966,Rare,1,1,966,1,1,0,21,9,9,890,44940,240,437,23682,11841,723,723,1
967,MOBLAND Weed Farm #967,Common,1,1,967,1,1,0,1,4,4,320,43740,240,375,9132,4566,586,586,1
968,MOBLAND Weed Farm #968,Uncommon,1,1,968,1,1,0,11,6,6,570,42840,260,412,13790,6895,652,652,1
969,MOBLAND Weed Farm #969,Common,1,1,969,1,1,0,1,4,4,310,42600,252,350,9212,4606,574,574,1
970,MOBLAND Weed Farm #970,Rare,1,1,970,1,1,0,21,9,9,920,42600,255,420,24860,12430,722,722,1
971,MOBLAND Weed Farm #971,Common,1,1,971,1,1,0,1,4,4,290,41340,260,367,9925,4962,587,587,1
972,MOBLAND Weed Farm #972,Rare,1,1,972,1,1,0,21,9,9,900,42900,242,450,24930,12465,744,744,1
973,MOBLAND Weed Farm #973,Uncommon,1,1,973,1,1,0,11,6,6,590,41940,252,395,14512,7256,679,679,1
974,MOBLAND Weed Farm #974,Uncommon,1,1,974,1,1,0,11,6,6,580,41820,252,392,14212,7106,667,667,1
975,MOBLAND Weed Farm #975,Common,1,1,975,1,1,0,1,4,4,270,45300,260,345,9492,4746,576,576,1
976,MOBLAND Weed Farm #976,Common,1,1,976,1,1,0,1,4,4,300,42840,242,357,9215,4607,576,576,1
977,MOBLAND Weed Farm #977,Common,1,1,977,1,1,0,1,4,4,280,44820,260,357,9537,4768,623,623,1
978,MOBLAND Weed Farm #978,Rare,1,1,978,1,1,0,21,9,9,890,45180,245,455,24722,12361,778,778,1
979,MOBLAND Weed Farm #979,Common,1,1,979,1,1,0,1,4,4,300,43860,257,360,9845,4922,583,583,1
980,MOBLAND Weed Farm #980,Uncommon,1,1,980,1,1,0,11,6,6,650,45060,245,415,13990,6995,640,640,1
981,MOBLAND Weed Farm #981,Uncommon,1,1,981,1,1,0,11,6,6,600,44160,252,385,14175,7087,674,674,1
982,MOBLAND Weed Farm #982,Rare,1,1,982,1,1,0,21,9,9,960,43500,255,460,23515,11757,776,776,1
983,MOBLAND Weed Farm #983,Common,1,1,983,1,1,0,1,4,4,280,41040,245,377,9537,4768,609,609,1
984,MOBLAND Weed Farm #984,Common,1,1,984,1,1,0,1,4,4,290,44760,247,367,9590,4795,610,610,1
985,MOBLAND Weed Farm #985,Legendary,1,1,985,1,1,0,41,16,16,1510,42180,255,612,58315,29157,1055,1055,1
986,MOBLAND Weed Farm #986,Common,1,1,986,1,1,0,1,4,4,280,42660,257,377,9535,4767,608,608,1
987,MOBLAND Weed Farm #987,Epic,1,1,987,1,1,0,31,12,12,1310,41460,250,492,39105,19552,932,932,1
988,MOBLAND Weed Farm #988,Common,1,1,988,1,1,0,1,4,4,310,44820,240,347,9297,4648,594,594,1
989,MOBLAND Weed Farm #989,Common,1,1,989,1,1,0,1,4,4,300,45000,260,360,9292,4646,572,572,1
990,MOBLAND Weed Farm #990,Common,1,1,990,1,1,0,1,4,4,320,45000,260,365,9152,4576,583,583,1
991,MOBLAND Weed Farm #991,Uncommon,1,1,991,1,1,0,11,6,6,570,44340,260,412,15012,7506,630,630,1
992,MOBLAND Weed Farm #992,Epic,1,1,992,1,1,0,31,12,12,1130,43140,260,490,38205,19102,886,886,1
993,MOBLAND Weed Farm #993,Common,1,1,993,1,1,0,1,4,4,320,42600,260,375,10052,5026,581,581,1
994,MOBLAND Weed Farm #994,Uncommon,1,1,994,1,1,0,11,6,6,560,44520,237,380,14505,7252,692,692,1
995,MOBLAND Weed Farm #995,Rare,1,1,995,1,1,0,21,9,9,900,44940,240,437,24805,12402,773,773,1
996,MOBLAND Weed Farm #996,Rare,1,1,996,1,1,0,21,9,9,910,41640,260,437,23545,11772,773,773,1
997,MOBLAND Weed Farm #997,Common,1,1,997,1,1,0,1,4,4,310,44520,240,355,9767,4883,608,608,1
998,MOBLAND Weed Farm #998,Common,1,1,998,1,1,0,1,4,4,300,43800,247,345,9535,4767,613,613,1
999,MOBLAND Weed Farm #999,Uncommon,1,1,999,1,1,0,11,6,6,540,44160,255,405,14730,7365,659,659,1
1000,MOBLAND Weed Farm #1000,Common,1,1,1000,1,1,0,1,4,4,310,42840,242,370,9320,4660,577,577,1
1001,MOBLAND Weed Farm #1001,Common,1,1,1001,1,1,0,1,4,4,310,42240,260,347,9320,4660,593,593,1
1002,MOBLAND Weed Farm #1002,Common,1,1,1002,1,1,0,1,4,4,280,42960,237,377,9747,4873,596,596,1
1003,MOBLAND Weed Farm #1003,Common,1,1,1003,1,1,0,1,4,4,320,42180,252,377,9180,4590,577,577,1
1004,MOBLAND Weed Farm #1004,Common,1,1,1004,1,1,0,1,4,4,320,45000,257,352,9337,4668,629,629,1
1005,MOBLAND Weed Farm #1005,Legendary,1,1,1005,1,1,0,41,16,16,1620,42120,237,590,37760,18880,1073,1073,1
1006,MOBLAND Weed Farm #1006,Rare,1,1,1006,1,1,0,21,9,9,810,44220,240,437,23522,11761,766,766,1
1007,MOBLAND Weed Farm #1007,Uncommon,1,1,1007,1,1,0,11,6,6,610,42960,237,385,15057,7528,631,631,1
1008,MOBLAND Weed Farm #1008,Rare,1,1,1008,1,1,0,21,9,9,850,44340,245,452,22952,11476,758,758,1
1009,MOBLAND Weed Farm #1009,Uncommon,1,1,1009,1,1,0,11,6,6,560,44700,240,395,14990,7495,672,672,1
1010,MOBLAND Weed Farm #1010,Uncommon,1,1,1010,1,1,0,11,6,6,540,43140,240,407,13735,6867,668,668,1
1011,MOBLAND Weed Farm #1011,Common,1,1,1011,1,1,0,1,4,4,310,44460,250,345,9790,4895,579,579,1
1012,MOBLAND Weed Farm #1012,Legendary,1,1,1012,1,1,0,41,16,16,1600,42180,255,620,57482,28741,1054,1054,1
1013,MOBLAND Weed Farm #1013,Common,1,1,1013,1,1,0,1,4,4,300,41820,257,377,9530,4765,583,583,1
1014,MOBLAND Weed Farm #1014,Common,1,1,1014,1,1,0,1,4,4,290,42600,240,357,9612,4806,601,601,1
1015,MOBLAND Weed Farm #1015,Uncommon,1,1,1015,1,1,0,11,6,6,570,41940,252,415,14125,7062,667,667,1
1016,MOBLAND Weed Farm #1016,Uncommon,1,1,1016,1,1,0,11,6,6,600,41940,252,392,14192,7096,686,686,1
1017,MOBLAND Weed Farm #1017,Epic,1,1,1017,1,1,0,31,12,12,1310,41940,242,507,36390,18195,862,862,1
1018,MOBLAND Weed Farm #1018,Common,1,1,1018,1,1,0,1,4,4,270,41640,247,350,9535,4767,603,603,1
1019,MOBLAND Weed Farm #1019,Common,1,1,1019,1,1,0,1,4,4,280,41940,260,360,9270,4635,589,589,1
1020,MOBLAND Weed Farm #1020,Common,1,1,1020,1,1,0,1,4,4,290,41100,252,350,9590,4795,583,583,1
1021,MOBLAND Weed Farm #1021,Uncommon,1,1,1021,1,1,0,11,6,6,570,41940,252,412,13737,6868,629,629,1
1022,MOBLAND Weed Farm #1022,Common,1,1,1022,1,1,0,1,4,4,320,42780,242,372,9195,4597,620,620,1
1023,MOBLAND Weed Farm #1023,Uncommon,1,1,1023,1,1,0,11,6,6,550,43740,242,380,13685,6842,692,692,1
1024,MOBLAND Weed Farm #1024,Common,1,1,1024,1,1,0,1,4,4,270,42300,237,342,9260,4630,571,571,1
1025,MOBLAND Weed Farm #1025,Uncommon,1,1,1025,1,1,0,11,6,6,580,43920,257,387,14567,7283,641,641,1
1026,MOBLAND Weed Farm #1026,Uncommon,1,1,1026,1,1,0,11,6,6,550,42600,240,412,14747,7373,682,682,1
1027,MOBLAND Weed Farm #1027,Legendary,1,1,1027,1,1,0,41,16,16,1430,42480,240,612,39092,19546,1065,1065,1
1028,MOBLAND Weed Farm #1028,Common,1,1,1028,1,1,0,1,4,4,270,42420,255,360,9410,4705,586,586,1
1029,MOBLAND Weed Farm #1029,Common,1,1,1029,1,1,0,1,4,4,270,43500,240,365,9655,4827,606,606,1
1030,MOBLAND Weed Farm #1030,Common,1,1,1030,1,1,0,1,4,4,300,42300,250,380,9630,4815,607,607,1
1031,MOBLAND Weed Farm #1031,Uncommon,1,1,1031,1,1,0,11,6,6,610,43680,260,380,14587,7293,645,645,1
1032,MOBLAND Weed Farm #1032,Rare,1,1,1032,1,1,0,21,9,9,850,44940,240,427,24377,12188,774,774,1
1033,MOBLAND Weed Farm #1033,Common,1,1,1033,1,1,0,1,4,4,310,43200,260,355,9462,4731,609,609,1
1034,MOBLAND Weed Farm #1034,Common,1,1,1034,1,1,0,1,4,4,320,45240,260,377,9987,4993,616,616,1
1035,MOBLAND Weed Farm #1035,Common,1,1,1035,1,1,0,1,4,4,290,41040,240,367,9507,4753,570,570,1
1036,MOBLAND Weed Farm #1036,Rare,1,1,1036,1,1,0,21,9,9,970,43680,257,440,23895,11947,773,773,1
1037,MOBLAND Weed Farm #1037,Epic,1,1,1037,1,1,0,31,12,12,1240,43680,257,512,37927,18963,873,873,1
1038,MOBLAND Weed Farm #1038,Epic,1,1,1038,1,1,0,31,12,12,1160,43980,240,500,37947,18973,942,942,1
1039,MOBLAND Weed Farm #1039,Epic,1,1,1039,1,1,0,31,12,12,1090,43140,242,492,36982,18491,873,873,1
1040,MOBLAND Weed Farm #1040,Common,1,1,1040,1,1,0,1,4,4,310,43920,240,377,9157,4578,588,588,1
1041,MOBLAND Weed Farm #1041,Epic,1,1,1041,1,1,0,31,12,12,1240,42360,260,512,37840,18920,874,874,1
1042,MOBLAND Weed Farm #1042,Rare,1,1,1042,1,1,0,21,9,9,930,41580,245,437,23207,11603,734,734,1
1043,MOBLAND Weed Farm #1043,Common,1,1,1043,1,1,0,1,4,4,270,41460,252,360,9567,4783,619,619,1
1044,MOBLAND Weed Farm #1044,Uncommon,1,1,1044,1,1,0,11,6,6,540,44460,250,395,14562,7281,680,680,1
1045,MOBLAND Weed Farm #1045,Common,1,1,1045,1,1,0,1,4,4,280,41340,247,377,9525,4762,616,616,1
1046,MOBLAND Weed Farm #1046,Rare,1,1,1046,1,1,0,21,9,9,840,44940,240,437,23550,11775,763,763,1
1047,MOBLAND Weed Farm #1047,Common,1,1,1047,1,1,0,1,4,4,320,43560,237,352,9347,4673,599,599,1
1048,MOBLAND Weed Farm #1048,Uncommon,1,1,1048,1,1,0,11,6,6,630,42060,247,380,14352,7176,629,629,1
1049,MOBLAND Weed Farm #1049,Uncommon,1,1,1049,1,1,0,11,6,6,580,42360,252,407,13842,6921,687,687,1
1050,MOBLAND Weed Farm #1050,Common,1,1,1050,1,1,0,1,4,4,270,44460,252,375,9530,4765,603,603,1
1051,MOBLAND Weed Farm #1051,Common,1,1,1051,1,1,0,1,4,4,290,44280,245,347,9675,4837,624,624,1
1052,MOBLAND Weed Farm #1052,Common,1,1,1052,1,1,0,1,4,4,290,41880,242,365,9392,4696,586,586,1
1053,MOBLAND Weed Farm #1053,Rare,1,1,1053,1,1,0,21,9,9,910,41280,237,462,23962,11981,718,718,1
1054,MOBLAND Weed Farm #1054,Common,1,1,1054,1,1,0,1,4,4,300,45300,250,347,9422,4711,603,603,1
1055,MOBLAND Weed Farm #1055,Common,1,1,1055,1,1,0,1,4,4,320,45240,245,347,9692,4846,601,601,1
1056,MOBLAND Weed Farm #1056,Legendary,1,1,1056,1,1,0,41,16,16,1560,43680,237,610,37297,18648,1040,1040,1
1057,MOBLAND Weed Farm #1057,Common,1,1,1057,1,1,0,1,4,4,280,42180,255,347,9697,4848,583,583,1
1058,MOBLAND Weed Farm #1058,Common,1,1,1058,1,1,0,1,4,4,320,41280,260,377,9560,4780,592,592,1
1059,MOBLAND Weed Farm #1059,Common,1,1,1059,1,1,0,1,4,4,320,41100,250,362,10002,5001,606,606,1
1060,MOBLAND Weed Farm #1060,Uncommon,1,1,1060,1,1,0,11,6,6,620,41940,252,415,14305,7152,643,643,1
1061,MOBLAND Weed Farm #1061,Rare,1,1,1061,1,1,0,21,9,9,950,44940,240,440,24902,12451,734,734,1
1062,MOBLAND Weed Farm #1062,Uncommon,1,1,1062,1,1,0,11,6,6,640,44400,240,382,14080,7040,629,629,1
1063,MOBLAND Weed Farm #1063,Uncommon,1,1,1063,1,1,0,11,6,6,610,41340,257,417,14342,7171,638,638,1
1064,MOBLAND Weed Farm #1064,Uncommon,1,1,1064,1,1,0,11,6,6,560,41940,252,387,14172,7086,664,664,1
1065,MOBLAND Weed Farm #1065,Uncommon,1,1,1065,1,1,0,11,6,6,620,41940,252,390,13712,6856,627,627,1
1066,MOBLAND Weed Farm #1066,Uncommon,1,1,1066,1,1,0,11,6,6,550,41640,240,405,14450,7225,678,678,1
1067,MOBLAND Weed Farm #1067,Common,1,1,1067,1,1,0,1,4,4,290,41220,242,350,9565,4782,591,591,1
1068,MOBLAND Weed Farm #1068,Common,1,1,1068,1,1,0,1,4,4,290,43140,240,350,9165,4582,623,623,1
1069,MOBLAND Weed Farm #1069,Rare,1,1,1069,1,1,0,21,9,9,960,43200,260,447,23432,11716,783,783,1
1070,MOBLAND Weed Farm #1070,Uncommon,1,1,1070,1,1,0,11,6,6,570,42120,247,385,14652,7326,647,647,1
1071,MOBLAND Weed Farm #1071,Epic,1,1,1071,1,1,0,31,12,12,1150,42480,250,512,36257,18128,888,888,1
1072,MOBLAND Weed Farm #1072,Uncommon,1,1,1072,1,1,0,11,6,6,560,45120,252,405,14405,7202,631,631,1
1073,MOBLAND Weed Farm #1073,Uncommon,1,1,1073,1,1,0,11,6,6,650,45180,252,405,13952,6976,682,682,1
1074,MOBLAND Weed Farm #1074,Rare,1,1,1074,1,1,0,21,9,9,880,44940,240,452,23652,11826,729,729,1
1075,MOBLAND Weed Farm #1075,Uncommon,1,1,1075,1,1,0,11,6,6,540,41940,252,412,13882,6941,651,651,1
1076,MOBLAND Weed Farm #1076,Uncommon,1,1,1076,1,1,0,11,6,6,600,44460,252,390,14685,7342,633,633,1
1077,MOBLAND Weed Farm #1077,Epic,1,1,1077,1,1,0,31,12,12,1090,41040,250,532,38255,19127,911,911,1
1078,MOBLAND Weed Farm #1078,Common,1,1,1078,1,1,0,1,4,4,320,44400,257,347,9405,4702,605,605,1
1079,MOBLAND Weed Farm #1079,Common,1,1,1079,1,1,0,1,4,4,320,41160,247,352,9187,4593,593,593,1
1080,MOBLAND Weed Farm #1080,Uncommon,1,1,1080,1,1,0,11,6,6,630,41760,257,387,13722,6861,685,685,1
1081,MOBLAND Weed Farm #1081,Uncommon,1,1,1081,1,1,0,11,6,6,630,43800,242,402,14447,7223,688,688,1
1082,MOBLAND Weed Farm #1082,Uncommon,1,1,1082,1,1,0,11,6,6,590,42060,252,392,13887,6943,660,660,1
1083,MOBLAND Weed Farm #1083,Epic,1,1,1083,1,1,0,31,12,12,1150,43140,250,517,37357,18678,878,878,1
1084,MOBLAND Weed Farm #1084,Common,1,1,1084,1,1,0,1,4,4,280,44160,240,367,9152,4576,596,596,1
1085,MOBLAND Weed Farm #1085,Common,1,1,1085,1,1,0,1,4,4,320,41940,252,360,9932,4966,586,586,1
1086,MOBLAND Weed Farm #1086,Uncommon,1,1,1086,1,1,0,11,6,6,610,44100,257,415,14592,7296,635,635,1
1087,MOBLAND Weed Farm #1087,Uncommon,1,1,1087,1,1,0,11,6,6,590,44160,237,410,13990,6995,648,648,1
1088,MOBLAND Weed Farm #1088,Common,1,1,1088,1,1,0,1,4,4,290,41760,242,375,10027,5013,626,626,1
1089,MOBLAND Weed Farm #1089,Common,1,1,1089,1,1,0,1,4,4,290,43020,252,367,9565,4782,622,622,1
1090,MOBLAND Weed Farm #1090,Common,1,1,1090,1,1,0,1,4,4,310,43680,250,355,9900,4950,599,599,1
1091,MOBLAND Weed Farm #1091,Common,1,1,1091,1,1,0,1,4,4,320,41940,260,370,9912,4956,624,624,1
1092,MOBLAND Weed Farm #1092,Rare,1,1,1092,1,1,0,21,9,9,920,41220,245,450,25002,12501,721,721,1
1093,MOBLAND Weed Farm #1093,Common,1,1,1093,1,1,0,1,4,4,310,44640,237,357,10012,5006,592,592,1
1094,MOBLAND Weed Farm #1094,Uncommon,1,1,1094,1,1,0,11,6,6,640,41940,252,410,14385,7192,667,667,1
1095,MOBLAND Weed Farm #1095,Legendary,1,1,1095,1,1,0,41,16,16,1510,42180,255,622,58765,29382,1046,1046,1
1096,MOBLAND Weed Farm #1096,Common,1,1,1096,1,1,0,1,4,4,300,42780,237,360,9695,4847,600,600,1
1097,MOBLAND Weed Farm #1097,Common,1,1,1097,1,1,0,1,4,4,280,41340,260,345,9182,4591,610,610,1
1098,MOBLAND Weed Farm #1098,Common,1,1,1098,1,1,0,1,4,4,290,42780,260,345,10052,5026,595,595,1
1099,MOBLAND Weed Farm #1099,Common,1,1,1099,1,1,0,1,4,4,300,44340,237,375,9867,4933,583,583,1
1100,MOBLAND Weed Farm #1100,Common,1,1,1100,1,1,0,1,4,4,320,41280,250,365,9747,4873,584,584,1
1101,MOBLAND Weed Farm #1101,Uncommon,1,1,1101,1,1,0,11,6,6,550,41520,237,380,13755,6877,653,653,1
1102,MOBLAND Weed Farm #1102,Common,1,1,1102,1,1,0,1,4,4,270,44400,240,370,10077,5038,575,575,1
1103,MOBLAND Weed Farm #1103,Common,1,1,1103,1,1,0,1,4,4,320,43920,242,365,9862,4931,582,582,1
1104,MOBLAND Weed Farm #1104,Uncommon,1,1,1104,1,1,0,11,6,6,540,41940,252,390,15067,7533,668,668,1
1105,MOBLAND Weed Farm #1105,Rare,1,1,1105,1,1,0,21,9,9,930,42120,257,435,23002,11501,735,735,1
1106,MOBLAND Weed Farm #1106,Common,1,1,1106,1,1,0,1,4,4,280,41100,245,360,9490,4745,603,603,1
1107,MOBLAND Weed Farm #1107,Rare,1,1,1107,1,1,0,21,9,9,820,44160,242,457,24130,12065,781,781,1
1108,MOBLAND Weed Farm #1108,Epic,1,1,1108,1,1,0,31,12,12,1180,44040,247,510,35847,17923,858,858,1
1109,MOBLAND Weed Farm #1109,Common,1,1,1109,1,1,0,1,4,4,320,44040,252,355,9232,4616,582,582,1
1110,MOBLAND Weed Farm #1110,Common,1,1,1110,1,1,0,1,4,4,310,43800,242,345,9440,4720,616,616,1
1111,MOBLAND Weed Farm #1111,Uncommon,1,1,1111,1,1,0,11,6,6,630,42240,252,402,14852,7426,656,656,1
1112,MOBLAND Weed Farm #1112,Common,1,1,1112,1,1,0,1,4,4,310,43800,250,375,9890,4945,629,629,1
1113,MOBLAND Weed Farm #1113,Common,1,1,1113,1,1,0,1,4,4,310,42000,252,345,9642,4821,613,613,1
1114,MOBLAND Weed Farm #1114,Rare,1,1,1114,1,1,0,21,9,9,820,44280,247,440,22855,11427,723,723,1
1115,MOBLAND Weed Farm #1115,Common,1,1,1115,1,1,0,1,4,4,320,43140,242,360,9760,4880,614,614,1
1116,MOBLAND Weed Farm #1116,Common,1,1,1116,1,1,0,1,4,4,320,41400,237,360,9827,4913,588,588,1
1117,MOBLAND Weed Farm #1117,Legendary,1,1,1117,1,1,0,41,16,16,1450,41580,245,587,38050,19025,1061,1061,1
1118,MOBLAND Weed Farm #1118,Uncommon,1,1,1118,1,1,0,11,6,6,570,42000,247,417,14250,7125,692,692,1
1119,MOBLAND Weed Farm #1119,Common,1,1,1119,1,1,0,1,4,4,310,44760,245,380,9335,4667,616,616,1
1120,MOBLAND Weed Farm #1120,Uncommon,1,1,1120,1,1,0,11,6,6,600,45000,252,387,14790,7395,675,675,1
1121,MOBLAND Weed Farm #1121,Uncommon,1,1,1121,1,1,0,11,6,6,580,41460,250,392,14925,7462,655,655,1
1122,MOBLAND Weed Farm #1122,Common,1,1,1122,1,1,0,1,4,4,280,43260,242,365,9937,4968,598,598,1
1123,MOBLAND Weed Farm #1123,Common,1,1,1123,1,1,0,1,4,4,320,42780,257,372,9292,4646,573,573,1
1124,MOBLAND Weed Farm #1124,Common,1,1,1124,1,1,0,1,4,4,310,42600,245,347,9522,4761,612,612,1
1125,MOBLAND Weed Farm #1125,Common,1,1,1125,1,1,0,1,4,4,270,44880,237,370,9545,4772,611,611,1
1126,MOBLAND Weed Farm #1126,Common,1,1,1126,1,1,0,1,4,4,280,44760,245,367,9345,4672,618,618,1
1127,MOBLAND Weed Farm #1127,Epic,1,1,1127,1,1,0,31,12,12,1080,41400,240,532,38720,19360,942,942,1
1128,MOBLAND Weed Farm #1128,Common,1,1,1128,1,1,0,1,4,4,280,41100,237,365,9515,4757,573,573,1
1129,MOBLAND Weed Farm #1129,Common,1,1,1129,1,1,0,1,4,4,310,41820,255,357,10005,5002,576,576,1
1130,MOBLAND Weed Farm #1130,Common,1,1,1130,1,1,0,1,4,4,320,42120,240,345,9242,4621,628,628,1
1131,MOBLAND Weed Farm #1131,Common,1,1,1131,1,1,0,1,4,4,300,42660,260,347,9510,4755,613,613,1
1132,MOBLAND Weed Farm #1132,Common,1,1,1132,1,1,0,1,4,4,290,44040,257,372,9790,4895,603,603,1
1133,MOBLAND Weed Farm #1133,Common,1,1,1133,1,1,0,1,4,4,320,43380,240,347,9685,4842,624,624,1
1134,MOBLAND Weed Farm #1134,Uncommon,1,1,1134,1,1,0,11,6,6,600,41940,252,400,13927,6963,669,669,1
1135,MOBLAND Weed Farm #1135,Rare,1,1,1135,1,1,0,21,9,9,910,43920,252,427,23725,11862,783,783,1
1136,MOBLAND Weed Farm #1136,Epic,1,1,1136,1,1,0,31,12,12,1300,41640,242,537,38042,19021,859,859,1
1137,MOBLAND Weed Farm #1137,Common,1,1,1137,1,1,0,1,4,4,310,42600,250,345,9285,4642,615,615,1
1138,MOBLAND Weed Farm #1138,Common,1,1,1138,1,1,0,1,4,4,320,42720,257,355,9652,4826,609,609,1
1139,MOBLAND Weed Farm #1139,Rare,1,1,1139,1,1,0,21,9,9,830,44040,252,447,24490,12245,735,735,1
1140,MOBLAND Weed Farm #1140,Rare,1,1,1140,1,1,0,21,9,9,840,44820,257,420,25055,12527,752,752,1
1141,MOBLAND Weed Farm #1141,Common,1,1,1141,1,1,0,1,4,4,310,44340,260,370,9292,4646,575,575,1
